,title,price,link_item,index,discount,sales,category
0,LEMME-Đầm sơ mi tay ngắn fom rộng xẻ tà,265.000₫,https://tka.tiki.vn/pixel/pixel?data=x_RCeNJDTiOcdKz5JxIw-8R4XyKuLZJvdzZQHcsNwg_o_HO4iFXTHlVLryN8_GgJrkuBxGh2pIkmMThZgTTZBv632HBLy1BMIKE6k8RT8JYGPNK3kcypvLkxY1vQNenSZKfueApqjCmrHEyHC3gUavULOAG_7HmQzPBe2AZiCf6G6uNA7tk5HJcbOaG7U7YD0kT8_9f48qvAeHznf18JnJ7UGLWP2P-6I_Jmzq_4cVjGRC_dycsoz4YvA2lDxbq2HQvl3JLVsGJIJBG07brERnxetIfvM9UUs8CGeeXv3KzdXJ5ICR4Gy7ts0XTtGxcXY_qmOKkI_ww0i6SoTEDainW8lGHjme3yR1RWBCAtA-eMl2Afl_d5JjvhnpqMVcxBKihy_xLco16kLRLECWuvuXgeC6rTMZKa6SxoWZY5ySYjzBwwBqA0RwZNmbL8fVjhSYUt2UI23aN8O9xd4H8iCjv8dsG-npuL7pSEs9cEE4conq8vH_TKtUBulJixdBH5zEz-xgx8WnGeJaswvSVPwHtzYNI8Qf_Hj3cxrCi_sssa45GKgXGpeppiWaqa8V-yktEyl2gGcyXjpw85cM2a61_oFrp84jWYsxFpc3sZqSznyhn3cB35nwqhnrXV1jyhiPIUrcbU-d4U4rfkxuAcni9FtONDnfcNmh-7MDO9UOr5u2ObEqgPqDh0olfYW8NWQemtVvWg74JSpSpmED-wDVZRcenkPwpSLfdLQL9Fm9yVpnIIc8P7voPq-MXq5Gm96SbxQGbR3uY5yhvUO62c_Yk4hrOUTCp5tOeGunOjxD-NZxBFpm8vP6y3v3CM8j3VECXDwk_WWIY9xAKOuNxqOAT9yp3RKBABRd81D1hURZg0XB8r45tCWEkdZ23sItuw-r0RfcvBP6_tsTKJdT2cZH1-hhnVQyfdth8pjOSGsSiigb-cmKcYPbL3o_21rVnRHP4UepE7GKdsskhnnS5Ebtff_ZTrllQcOEVLoUVz3X0_qqA-WI9SSTyVQFuJSoKWYazXu3XqMonINlL6vmiJnbSddNZkF4Lu62bUxRCY5NQS6VKAA06r0ZRiPIz8DmyVKRYvbM9f10Xk9HdprrCwElWsAJ-lMAbRCfT2dFggwHu1miCbkbLbK8MxFBIJ&reqid=8SCd4NEpkBImCyqf&type=CLICK&pos=1,1,-35%,Đã bán 1,damnu
1,Đầm gấm kết hoa xinh sang trọng MS 2597,440.000₫,https://tka.tiki.vn/pixel/pixel?data=gwspbqEruEK0Du84PCoL-AcElyBtjdXsEgYn2lrJW4tcev1VBkoMOw7mO0FBnnUAKuMiGf453gpJFWVFcmfoNbjJS27D795QF53CrYmXrbVOnQdYafl3ue4eZHvZ9nrOTc-NeG_5R_obgBoO3B1ovwAPiV9KJlLtdI4FTmwMGS33AZTVmdhYRCBfqOV1sSMzlDKdVz9kIqWpQ8rYND4O9vbhuZz86vggT68amSbwqcNA-4Q7KrUFOkkx5qWQpfpO3wwWbCMZJElZYJCogJiW8okMW6s0NJj2pIUSwmuOId6KQNcIISIMj5xBIZ8fPgVRagimWNwralKub-v47tHkWvScX5ODKwaVL1qC6SxbWqAf2gPOXxF2tblVGyWUIJFiRuBYICY7G4P-vAkk13saqJGPeKPWheJTy_wIcbG-KKfP5h6nvjyYRhHFNlonQAX8k9epMgbEHLGdwFv7zxTaKtVfIcUu_0-rmxzQV9L_-zFhp0f394OGkoe1y8Y5_A-EYkmQ5biMeCdRcc9TbGqhlGWN2IkcF09MNNNnZXz4plkFzSQs-yoPMqf04nOsY8q8Eu116s6mW7DnARTzn1g7bJIDqQbDEJ4fHsA6szv8ww1xdGV98C22OaKuMNpMg2a0mg6Q-JLzG5xKAOAoWoaoXUfzTm1FS8utcHCkWs4Uguq4SKf2pUP1Nbai5FsYi6yCtJBP_cfy752RJuIUWz2wuVsfMKaJ6XFHTMFa5GYG3wopNkt_TgfgOCz3veVm4i2M4NMSQdibIzkD_vwatj2WWVE08KBE-gj_MgFjetKCVoyQbsPhecnDDZ_LhiZkJ3tVTqpbEDJxw0taJvzb1o5tcDvsNsNZ4yJaze1eWAnbl57ZfyWXdJjEFncZ08u1i2bCxDUmaDWYhIkTJCUfG4TQnSnDapzc8pzEzbrk1zuQI7pC42OneAaN4zD2B4e6lzcZyT9_EnR5397HP4ooPWFOktdJJ_9uX2BasfpG3H-4HiEAPTMiGGebJJYbrw1CzU_WnkVT-ynFyQkBlZw&reqid=8SCd4NEpkBImCyqf&type=CLICK&pos=2,2,-12%,,damnu
2,MIMI BigSize [45KG-100KG] Đầm Bigsize Cổ Vuông dáng xòe-Bs108,199.000₫,https://tiki.vn/mimi-bigsize-45kg-100kg-dam-bigsize-co-vuong-dang-xoe-bs108-p273023956.html?spid=273023959,3,-78%,Đã bán 2,damnu
3,"váy len suông dài tay cổ lọ, đầm dáng dài thu đông vải len gân to hàng quảng châu mềm mại",105.000₫,https://tiki.vn/vay-len-suong-dai-tay-co-lo-dam-dang-dai-thu-dong-vai-len-gan-to-hang-quang-chau-mem-mai-p141581670.html?spid=141581672,4,-54%,Đã bán 52,damnu
4,F342 Đầm ôm body cổ tròn tay ngắn xẻ tà một bên dài qua gối,245.000₫,https://tiki.vn/f342-dam-om-body-co-tron-tay-ngan-xe-ta-mot-ben-dai-qua-goi-p169118199.html?spid=169118217,5,,Đã bán 6,damnu
5,Váy đầm thun nữ ngắn tay vải Modal (gỗ Sồi) mềm mại thoáng mát dáng suông mã VAV0379,169.000₫,https://tiki.vn/vay-dam-thun-nu-ngan-tay-vai-modal-go-soi-mem-mai-thoang-mat-dang-suong-ma-vav0379-p242430040.html?spid=242430050,6,,Đã bán 9,damnu
6,Đầm Cổ V Nút Ngọc Tay Dài màu Kem Thơ Nhẹ Nhàng,300.000₫,https://tiki.vn/dam-co-v-nut-ngoc-tay-dai-mau-kem-tho-nhe-nhang-p195515821.html?spid=195515827,7,,Đã bán 38,damnu
7,F367 Đầm ôm cổ tròn form dài qua gối,245.000₫,https://tiki.vn/f367-dam-om-co-tron-form-dai-qua-goi-p202604730.html?spid=202604756,8,,Đã bán 9,damnu
8,Đầm công sở đắp chéo sang trọng,219.000₫,https://tiki.vn/dam-cong-so-p247380733.html?spid=247380747,9,,Đã bán 7,damnu
9,"Váy trung niên nữ V63 phối hoa cao cấp - Đầm dáng dài cho mẹ, cho bà, cho người lớn tuổi, trung tuổi thời trang mùa hè, mùa thu đẹp sang trọng dự tiệc dạ hội U40 U50 U60 U70 U80 giá rẻ Bigsize cho người mập size lớn",279.000₫,https://tiki.vn/vay-trung-nien-phoi-hoa-cao-cap-v63-dam-trung-nien-du-tiec-sang-trong-voan-cho-me-p77875446.html?spid=77875468,10,,Đã bán 48,damnu
10,Đầm Váy Cổ Yếm Ren 2 Lớp Tiểu Thư Nhẹ Nhàng Ren Hoa Hồng Nổi,270.000₫,https://tiki.vn/dam-vay-co-yem-ren-2-lop-tieu-thu-nhe-nhang-ren-hoa-hong-noi-p195516044.html?spid=205303441,11,,Đã bán 27,damnu
11,Đầm Lửng Thời Trang JUNO Tay Ngắn Cut Out Vai JNDLU029,584.000₫,https://tiki.vn/dam-lung-thoi-trang-juno-tay-ngan-cut-out-vai-jndlu029-p189700325.html?spid=189700330,12,,Đã bán 2,damnu
12,Váy đầm body nữ váy đầm ôm dài tay xỏ ngón siêu phẩm body,99.000₫,https://tiki.vn/vay-dam-body-nu-vay-dam-om-dai-tay-xo-ngon-sieu-pham-body-p114277209.html?spid=114277226,13,,Đã bán 7,damnu
13,"ĐẦM XÒE MAXI VOAN HOA TIỆC TÔN DÁNG QUÝ CÔ , ĐẲNG CẤP PHU NHÂN CHO CÁC CHỊ EM LỰA CHỌN",210.000₫,https://tiki.vn/dam-xoe-maxi-voan-hoa-tiec-ton-dang-quy-co-dang-cap-phu-nhan-cho-cac-chi-em-lua-chon-p201878743.html?spid=201878783,14,,Đã bán 22,damnu
14,ĐẦM HOA XÒE CỔ SEN NHỌN SIÊU XINH,173.000₫,https://tiki.vn/dam-hoa-xoe-co-sen-nhon-sieu-xinh-p56439203.html?spid=56439207,15,,Đã bán 84,damnu
15,Đầm trung niên dự tiệc quý bà,539.000₫,https://tiki.vn/dam-trung-nien-du-tiec-quy-ba-p247843984.html?spid=247843986,16,,Đã bán 3,damnu
16,"Váy body nữ,đầm body nữ sát nách màu vàng xinh xắn",92.000₫,https://tiki.vn/vay-body-nu-dam-body-nu-sat-nach-mau-vang-xinh-xan-p131997779.html?spid=131997781,17,,Đã bán 34,damnu
17,"Đầm suông đũi cổ sơ mi túi bổ trước ArcticHunter, thời trang thương hiệu chính hãng",199.000₫,https://tiki.vn/dam-suong-dui-co-so-mi-tui-bo-truoc-arctichunter-thoi-trang-thuong-hieu-chinh-hang-p67055885.html?spid=67055893,18,,Đã bán 472,damnu
18,Váy Đầm Dự Tiệc Tiểu Thư Sang Trọng Hàng Cao Cấp,225.000₫,https://tiki.vn/vay-dam-du-tiec-tieu-thu-sang-trong-hang-cao-cap-p196186926.html?spid=196186928,19,,Đã bán 8,damnu
19,Đầm xòe dự tiệc cổ tim phối nút sang trọng size từ 38-71kg,182.000₫,https://tiki.vn/dam-xoe-du-tiec-co-tim-phoi-nut-sang-trong-size-tu-38-71kg-p61538888.html?spid=61538901,20,,Đã bán 130,damnu
20,"váy len suông dài tay bo tay,đầm suông nữ len gân dáng dài thu đông 3 màu ấp áp",85.000₫,https://tiki.vn/vay-len-suong-dai-tay-bo-tay-dam-suong-nu-len-gan-dang-dai-thu-dong-3-mau-ap-ap-p147003905.html?spid=147003909,21,,Đã bán 134,damnu
21,Đầm Hàn Quốc xuất khẩu cao cấp Bigsize May 10 mã 050221353XKT,156.000₫,https://tiki.vn/dam-han-quoc-xuat-khau-cao-cap-bigsize-may-10-ma-050221353xkt-p122483987.html?spid=122483997,22,,Đã bán 37,damnu
