,title,price,link_item,index,discount,sales,category
0,Điện Thoại Nokia 110 4G Pro TA-1559 - Hàng Chính Hãng,690.000₫,https://tiki.vn/dien-thoai-nokia-110-4g-pro-ta-1559-hang-chinh-hang-p270471101.html?spid=270471105,1,-3%,Đã bán 97,dienthoaiphothong
1,Điện Thoại Nokia 105 4G Pro TA-1538 - Hàng Chính Hãng,650.000₫,https://tiki.vn/dien-thoai-nokia-105-4g-pro-ta-1538-hang-chinh-hang-p270471106.html?spid=270471110,2,-4%,Đã bán 162,dienthoaiphothong
2,Điện thoại di động Vtel E10 4G – Hàng Chính Hãng,309.000₫,https://tiki.vn/dien-thoai-di-dong-vtel-e10-4g-hang-chinh-hang-p197907038.html?spid=197907042,3,-23%,Đã bán 139,dienthoaiphothong
3,Điện thoại Mobell M239 4G - 2 SIM - Hàng chính hãng,439.000₫,https://tiki.vn/dien-thoai-mobell-m239-4g-2-sim-hang-chinh-hang-p200829966.html?spid=200829984,4,-12%,Đã bán 19,dienthoaiphothong
4,Điện thoại di động Vtel E10 4G – Hàng Chính Hãng,301.000₫,https://tiki.vn/dien-thoai-di-dong-vtel-e10-4g-hang-chinh-hang-p197905982.html?spid=197905988,5,-25%,Đã bán 99,dienthoaiphothong
5,Điện thoại Nokia 105 4G - Hàng chính hãng,690.000₫,https://tiki.vn/dien-thoai-nokia-105-4g-hang-chinh-hang-p125753291.html?spid=125753292,6,-3%,Đã bán 19,dienthoaiphothong
6,Điện thoại Nokia 215 4G - Hàng chính hãng,930.000₫,https://tiki.vn/dien-thoai-nokia-215-4g-hang-chinh-hang-p125753599.html?spid=125753603,7,-29%,Đã bán 20,dienthoaiphothong
7,Điện Thoại Nokia 8210 4G - Hàng Chính Hãng,1.539.000₫,https://tiki.vn/dien-thoai-nokia-8210-4g-hang-chinh-hang-p212924392.html?spid=212924394,8,-29%,Đã bán 18,dienthoaiphothong
8,Điện thoại Masstel Lux 20 4G - Sang trọng - Gọi HD Call - Hàng chính hãng,567.000₫,https://tiki.vn/dien-thoai-masstel-lux-20-4g-sang-trong-goi-hd-call-hang-chinh-hang-p197652030.html?spid=197652032,9,-10%,Đã bán 23,dienthoaiphothong
9,"Điện thoại Masstel Play 10 4G Thiết kế hầm hố,Khung viền kim loại - Hàng chính hãng",569.000₫,https://tiki.vn/dien-thoai-masstel-play-10-4g-thiet-ke-ham-ho-khung-vien-kim-loai-hang-chinh-hang-p212261734.html?spid=212261736,10,-13%,Đã bán 25,dienthoaiphothong
10,Điện thoại Itel it9200 4G - Hàng chính hãng,590.000₫,https://tiki.vn/dien-thoai-itel-it9200-4g-hang-chinh-hang-p84757299.html?spid=84757300,11,-21%,Đã bán 2,dienthoaiphothong
11,Điện thoại Nokia 8210 4G - Hàng chính hãng - pin lâu - Bàn phím nút giá rẻ chỉ có tại Long Tâm Store,1.431.000₫,https://tiki.vn/dien-thoai-nokia-8210-4g-hang-chinh-hang-pin-lau-ban-phim-nut-gia-re-chi-co-tai-long-tam-store-p252073151.html?spid=253069735,12,-15%,Đã bán 3,dienthoaiphothong
12,"Điện thoại Mobell Rock 4 4G , Pin 3250mah , Loa Siêu lớn - Hàng chính hãng",699.000₫,https://tiki.vn/dien-thoai-mobell-rock-4-4g-pin-3250mah-loa-sieu-lon-hang-chinh-hang-p200819471.html?spid=200819481,13,-15%,Đã bán 26,dienthoaiphothong
13,Điện thoại Nokia 105 4G - chính hãng - Đen,690.000₫,https://tiki.vn/dien-thoai-nokia-105-4g-hang-chinh-hang-den-p171685825.html?spid=171685826,14,-29%,Đã bán 9,dienthoaiphothong
14,"Điện thoại Masstel IZI 50 4G , Pin 1700 mah - Hàng chính hãng",431.000₫,https://tiki.vn/dien-thoai-masstel-izi-50-4g-pin-1700-mah-hang-chinh-hang-p167465856.html?spid=167465859,15,-1%,Đã bán 14,dienthoaiphothong
15,Điện thoại Masstel FAMI 60 4G Pin 2000 mah - Hàng chính hãng,636.000₫,https://tiki.vn/dien-thoai-masstel-fami-60-4g-pin-2000-mah-hang-chinh-hang-p167466044.html?spid=167466046,16,-3%,Đã bán 51,dienthoaiphothong
16,Điện thoại Masstel izi 56 4G (pin trâu-loa chữ to rõ) - Hàng Chính Hãng,687.000₫,https://tiki.vn/dien-thoai-masstel-izi-56-4g-pin-trau-loa-chu-to-ro-hang-chinh-hang-p251772653.html?spid=261810495,17,-23%,Đã bán 1,dienthoaiphothong
17,Điện thoại Masstel Izi 20 - Hàng chính hãng,512.000₫,https://tiki.vn/dien-thoai-masstel-izi-20-hang-chinh-hang-p224186586.html?spid=261810475,18,-3%,Đã bán 1,dienthoaiphothong
18,Điện thoại di động ITEL 9210 4G - Hàng Chính Hãng,594.150₫,https://tiki.vn/dien-thoai-di-dong-itel-9210-4g-chinh-hang-gia-re-p252073258.html?spid=252073260,19,-5%,Đã bán 6,dienthoaiphothong
19,Điện thoại itel it9200 4G - WIFI - Hàng chính hãng,563.000₫,https://tiki.vn/dien-thoai-itel-it9200-4g-wifi-hang-chinh-hang-p181452535.html?spid=181452537,20,-10%,Đã bán 118,dienthoaiphothong
20,Nokia 5710 XpressAudio | Hàng Chính Hãng,1.504.899₫,https://tiki.vn/nokia-5710-xpressaudio-gia-re-chinh-hang-gia-tot-p252072952.html?spid=252072956,21,-23%,Đã bán 3,dienthoaiphothong
21,Điện thoại Nokia 110 4G - Hàng chính hãng,740.000₫,https://tiki.vn/dien-thoai-nokia-110-4g-hang-chinh-hang-p125753416.html?spid=125753418,22,-26%,Đã bán 21,dienthoaiphothong
22,Điện Thoại Nokia 110 4G Pro - Hàng Chính Hãng,689.000₫,https://tiki.vn/dien-thoai-nokia-110-4g-pro-hang-chinh-hang-p271234313.html?spid=271234322,23,-14%,Đã bán 1,dienthoaiphothong
