,title,price,link_item,index,discount,sales,category
0,Vali Kéo Du Lịch Trẻ Em Hình Thú Ngộ Nghĩnh T09,279.000₫,https://tka.tiki.vn/pixel/pixel?data=2CIKEVvLjrh92_8sYNm3qVTU4hNo-3e7q5xNklqa9IBAitjapYdk3Xl9NbMoDWOIvYhH2RSHvWAEYAoyvno-oL517cYN4boOeA-qcSDNrFKO_cIHmqSxU4wxqG4NIQX9x3lZ2Hrcv5MqKHVfbWsBFknE65u91KX568zSu1lxc-R-tNNmbOcOXv_ynUgyPCVvPPL1Ogx_W8VLdPXbEtBeFHBHl8hNODvVt_rH_fxWzfIw_S5eiWaNPG4nIgxxnqBULfgeAIq4mS8r9T-6d6Yk-zar4-95o7lxzzQmipzwZLcwHMqkTJGGvYLTkV31ne3WbZGzwLLvkM8v6g8drskR8THDGvzgtM1yFGndpjhk8rbpprLvN0MxWEDUvio5EkigF8a9RJCNuXv5GMfyvaDUkzfAl-FZ9mPWdeaZhoCZNq2gcyfGpPZHS038m-jjzR87-7hF-_cYAI9eLlGWNyVX8P5wtr2CoovL7MnIfo72745-pCJT9UlNitXGpWoN84eCy8EsHjki3sj9V9-1VwIxojE7_JM5cRye609U1YCeagbLa1WlO1rX2yUYhY_UKJ_vCNzZ2TPtSLjEuaelArrGSsD8pABZz_X4oUcAWmYKJ-gopXyqsu9jpfkTWFHDf9RMchhtLFh9hLbs2V3SVoFg01CVTx8QhNQT285bFIJJfdHJU5y1vNjKkLI_Kx0LgzqEt09w2DgOK44c0xf35Dk4H-Z4RXA2wgY9mpu6wc-wiWiZCZWjxPiLm2YCd-7TZav8qhW2rcyYzy6W5SQt15BcYPM4yYRF1F_Fa0-Iu_lbMigb_9_Ic7yZgaTBGyS00OkBjv2wonMQJOvimvEsimfeSCQn3fehME-NjjioYJLngtCWtmPQLGetyX7KBxOYt1oyIbDLlEuw18k60OpHZMX-Z0VOYCmeNktdxhdHYdraJkpUd1ASf_WqPyR5Lw8uaVIBJHvNFUCsxs8smM5zB6t97NKyS0_vHhSwlzhDwwTbh9E5PGr_JMAHt1_qtiuXK2OASbKcmErH7VL4Nr36S7bu9-wo9DqiVvMDGPeCHB_pr8c9Twt5jTPUMCSFPvIJKFf-CtsS_aqaneu6LrmFWcB8s0tuTU16E_PoEcV_vl0yndUL-Db1qQIDlu04p_QbIw2lkAGZr5QEDPV2dg&reqid=Tv48Ot0kuOcDt27f&type=CLICK&pos=1,1,-30%,Đã bán 3,thoitrangmevabe
1,Quần áo trẻ em Đồ bộ bé gái lửng chấm bi thun lạnh tăm gân mát tiện mặc MAMLA MK101,115.000₫,https://tka.tiki.vn/pixel/pixel?data=v_w3M-uFHVIX_osZzrjoBui3ZKF5Az7cZ86rYPTC12v9fxSIhvtswKUwv6qYGG1bXTRqnHFwWj-dczgUQ0QRHcQoMGaP3dr2qlWjinyLV3q-KyoWLqGyCAg-uuBwZyZh3p_hD52PVw_S6voyLtysK067EbPGgMbQVO6y_Pt5hOVJx_tnWJnWqLABFm9UCGGqkKQum2Ed5w6cVR2YKmTCD5Vsxnlf8nLcNwJ9FAvvwkxhDROc3UF-ffhtzWbDHkfTCU4zOswFKIKzK-qEltI3KwTwbs1rP6hECpVdGboPBouZoo5IYLbuHeixcxI3hmmrpO8QZn-odIsem1THRNkTij6tHs8qS2DZwnnln1yIT1wOFP2n-UVdt7lRBHqy7H_6DXuh6E_468t8isdL4TuR9bFUbLFFj_0R5ie-qXdC4_rM3oktoiDPgXMfCm4n6eTip7Bzr6GPfO6O7KMJDQ029OT_4iWC8iw5C5akwXiFxQ68YyMHr6yH4R2VC1v58UmYYFDh488zfj0W1f8S5pVZuNoDsPtATXJBXqzeyUKgRFdi6kP7shHCvQJ6jVDvAkki1padxa5DRi2Huh82amefvz0ks6ZjdFbmpWdyvZ5kwCgkTwNfMbs5lDjGEaKa-pxgQ90bQcU0cVffd4GOCBj4Rs1QSsqkvLIGOj0WzEkN_rrtpK5TKjKm4pY0c0rNytYK-EN5ZLCRw_FsUKvnhQpHLl_D2RWvYPLLAMfRY-MtjnVXMEQ2h0Aw2pw5mPdnsu1QFqNPqbBC66fcRfFRepWoyamlbbS20boYAEo9s9_9GdpkATfkPGoH-vDQii6Lhw3xzYI-NndpgWYlMiyA_MKhF-tFvzRj-0TaWZnBZ-NXDQRKBP3Q-GWyfxQXhxRqp1CNU5BXHFFId94eFXrJpTW_cHGQOece0-tPTDnmkPykNDNeiXWaG9Wkcxle6Lf_JFaDLtV-EbEMKIG9KTkh8-d1PG-CtRrPIiyvjKDjREoDIoB4xUyOQNd1K6_0wAp58PnpItBpf4wyIzMZtzU-RMyIMsGoMS9BhPjG1U6Xa0Gcom7dKR4DO3JJ68Rco7FwI9HM9GHyMqiUg0VYw0gKiKPtNseE-Qk24Y2N9eQoHGbk_4-fYy7xUaDkNAbb8SY-UBQEXyUvPJmQ3nmGlr_F_TtzrJyNmT5JkRnQ5_K8xOl2Fwaz6W6QNbVVM65tuOROBvDC1gA&reqid=Tv48Ot0kuOcDt27f&type=CLICK&pos=2,2,-19%,Đã bán 13,thoitrangmevabe
2,Quần áo trẻ em Quần đùi short Bé gái nhiều họa tiết màu sắc xinh xắn tiện mặc MamLa OP103,39.000₫,https://tka.tiki.vn/pixel/pixel?data=4WDQilEOHKRAIXo6beeu1PrBNiCKShUPEb1Udny_654Z1KWATCxiHm3FuN_GzsARonK8WSZkMc-z_6OnIh4WOI0xULOz2YnbkTZrYyy26nmMO8bTCc81v-xnaTJHw55cqi5RkoafK2HzIDeWZAgw8fQ4vAxbzY3WLrIemjsYZWuLLfGwKnOkndXx4CGO-_uSfwUPFI0PpLsno3H7a4qhTCaetOW7kmFrl-QeSSDMZNwTTGnTFtS4RDCfXj4oxGKh24kJRwHeW1_wLJjZwgUFR85RbDeQhAFAISNKfu7G_hEN_cdK6_8MnXorXxiAkaFgQ9IuwWcNRjYsrvB5FYk0vI4ks07xCUtgWTChbhAQaLOMogvRm_5uESEKAOaujGOmAwcshCFCPlOEqLk0cQfm0GkjHOdmo7bCLHvBW7MENL_37X7AkZ8TMpmXlRzjV2IHos17OglZ8cnevIycSPsWZipk_Lz17w7UVpf9B-RVCpZxd_G9M7QMtXMynZdzWWdKallDtyomcnXXX6a8ys2jMZEPc8KuFqFkce8cor04MMvalrOGL3op4HJgvuXZ31nMLYi6l-w0MuNmeg5D8kuRdvus92mv4OAIWf5fO8xr97qVWQm6ckYuwNnZTVRW50nreLL31-DRNdNsuzGLfONNK2JHXTeguGgcMl4ZLBdVtcXZC3nj_GCJGnvl1ahHqz9a45ZFlhrYQwO34lQgS9eKdH0RGoyGGHuqNxDRBltYwYA2RcXuW4nBLXqkGoYNiMPZffZcdEVTkeapduW7fIxWsAyJh2rNiHd04jcjr_pERytvOdzl7qCTLmgbjd_f-Z989l7zjzN_JBQxKSGJLb4EZ2sEJCi1d56cKzwMmFTtQQ_IyyIIQe1KGW17aGF2tefTlNSv2_9RZp1IDJ0hMsbYcqOHs14bpClJ-sNM5MAr94pX_Kb_PGHDcBwRNgW-X0xQZsaRoHcBGEXOAO25iX4A4P6KlyYLeBNf1jCSOhVKQbm2gf5Dp_rjImi3OJCcStkPuhdJL8GIX5PES_IDR4k-v-sRE3WU2uFnT1u4mxNoBZW5S_N_voIa5Tk09_wIxN2l59qFY0VJaEWL_v7HFM47O7QLIGl1CZGmnkUxz82xFARnjnJwCuKOcui52e7hlw3saE_bHOSj_29eSBPuore9AALI_0L2OB-54CvBdeBTxwf1A-AepVLuNJPNbZ5jj36XcHMkn2NSEVLfWg&reqid=Tv48Ot0kuOcDt27f&type=CLICK&pos=3,3,-13%,Đã bán 16,thoitrangmevabe
3,"[MUA 1 TẶNG 2] Đồ Chơi Điện Thoại Cho Bé Có Nhạc Thông Minh Hình Cà Rốt, Phát Nhạc - Phát Sáng - Gặm Nướu",89.000₫,https://tka.tiki.vn/pixel/pixel?data=enuFYIBxXouWeOj6VbpOuP-Acuzt4SWB5pb_yl1rTH00JMpr4CyB0UvrvFE-HYH9XyHTk5qd7wau2_xyyGYge5PxS84DtRsSjwaEtUvyT5CMhPPNX4eyQfKMFnG6-4hvDgkzf-lL09CYHUbuY3poNmjqPY18hShWlljtb7IXXOgTL4baxyNBDFUlWIJaE7RQplqLoeshN1U3Do88U7mdwBc2v2DFvsOx56WcKnzsb2hFHXBQhco8FgdSxgDX7VkESPQxdS5nHuBEZDzugN3QLuRRXwrUtflGHtR3Fb0aSGEdssQERbt0mYBMidH4F2DFcWkPFjOPRaCNWofUPVkkFk3WR-hoiQvODRZwHKyhC10sTk4i6J-fwehUEGhyAAZQGKWKLnYfwUIjyoRJiO0UQ7-dDpUqYEmH6czDmDt0dr83Piu2RfYUE8DBDFaSgPdIKbrUZxGbrROWg0_yOY0aS-AyH9St1cyoQHwBmrzZMIeo_UwSPbxqbkM5_1mKn5AWJr4YhNhOYu0BaWXgeLmI9cBQ08igcPvZ2laNTrkk8M1kgi235C2Jy9htuQUCf4tCgACSiT5xDPTllHC6v8fLOgDbh6u7ZbuvpFhdc_PSESoloqWqqYZJIInWaKUlIw6pSi4vwGtXQyhygYjyuCBk2z1994hrAnJGrbGvIbPSa5tyxLBK3OeTteIAGW2vLntTrhS9PJVjzVGPj3aLUfyPQiPi24D4C8Z7iqaJDOh6MAzpxsNcNFjpDKRAssYXsaGlGMsp-6nFHnfqKEouFMPgxO1sjhmyL6T1R4RZr5bmiere79TfqqrWBOAlE9_8gla2dMu6BuwuzFdL9at9JSYDUGwoV1tqx5Q37_F7jtrxhOx8bOZnTLWokNHpGfvqqGUCwyjde60qWc8-1A_LdRqzuSnNhSsI-DJVmIxEQC4dZgD4sv_xsBOLp6sOMGLPs93siWiyG63nFMcHBGnCO6JLh-71lAwu_Y8AwICyYbcmgvq5emUGa_UpDdVPuxWnTTG7K6KI56Q1Rh6pvfhoQdPPG8qbPSy0gSo9ZAj6syK3nZbY2dERbYIbChwQLqcnRRHCReIItNryPNPY1Rw4H9ptqs4b4uGhZjgLlfwT0kDJf4u2JEEoWbZrA0APHyQ9nMCf7Dv4keKQoXt_KlvvdtgD_ganGzk5ivRbWdo4cQBVhyg&reqid=Tv48Ot0kuOcDt27f&type=CLICK&pos=4,4,-30%,,thoitrangmevabe
4,BALO CHO BÉ BBLUV PAK,290.275₫,https://tka.tiki.vn/pixel/pixel?data=xPuvLXDWVHfadiuufHChleJwp-lTsVa8AlD3rJUjIDE8kUu7vS1T5gewwghHc0msOdAu_JHxutn-Mtc4kINLh7EQxg5rZn4J5-7dtVzlQRgqmDm66rolWDt-Hj9sClHMBbX8w6S-aodbtUjIWrc0VpN7xBWVmL-jQ3kNLcEMLjUr09x1mShlCI7FIRrz5OTKfboHRgXIXzwru_6mx9ZftZ64cTieCgltU013F6PfwYwo-8idzz9caw-jXwtwRFCEcLgVWnScait03qTFyi8fWbcU5xh7MBsE_71GyTEcq17YLLaD5mwAK_BSz9gpx3Wt7x0JCDERQVS5R4mPIhFtXHfZD_30taKp11vGmIeXSf_2sm1dV1jyE81SCKs0nXEH6I_NXLZD2p9GddaR3biR55ALS2bcL1sqatC6hHXLJB9gd9qGmgH9NZkYsF9HBQS99tWaIVe1UBOirw0jHyY0bxjLmHRCIJfa-q9kB99K65jvI_wAorwirXKBH6M36SW-WdFK6D5qk1hZYBJDJ0jVzBst5Q19qPdttNHoxqiIeZ6JzjNKX1MGZUHe32ZrIQsiMhqAL_dWI1bxXLMCbqkteW9hsAhMDYmOEM4AimZe1oVwelqUb6F-A2eMjrW9TOY6AS3DM4nbszHnZvGSsKzYq3PjIIHhwRFf6xWaUhtdsKoGmUDlgDAmt2ACN7NvoU2sWUEJ185n7u9OLmplaSu9W-rcgxI0Z6sxo5gKiYYubw8w7MjX-h6JJoTgJCSofWGRprLpz00DV1AXxCk6EcS-fRLhbWf4RHGHtJsjaShUvJ0obIGze46La9LJ6j-ddIaBKZXEKA7yq6pZgQWdtKs9m2UWX2354_PPuhHQefoBzbMIvd0AEJWuVPbJNaXGHYiYI-ghPhwbp6CEvprrXB45fElsiBBUaYhQTPIdZYJpRLWLZwEISyINf6yfvetnL2TWPquXqccLGwws_1tiDIFwXtMKY-l7fYebHiJfDnSOTz-LtZYGcU5zqHFIwt0xqKLjN9hUKSANjJIyDzJ6QN6PaNPH6K8lykNDiLSb0lxAGDSN2psHeUIEU8wGDwwubvRZZ5yVtkTYXON1vMARqWUIeirza8kT95YdMw&reqid=Tv48Ot0kuOcDt27f&type=CLICK&pos=5,5,-30%,Đã bán 1,thoitrangmevabe
5,VALI MINION MẮT TO - VUÔNG,385.000₫,https://tiki.vn/vali-minion-mat-to-vuong-p174600234.html?spid=253040319,6,-30%,Đã bán 156,thoitrangmevabe
6,BA LÔ CHỐNG GÙ HÌNH GẤU CHO BÉ,109.000₫,https://tiki.vn/ba-lo-chong-gu-hinh-gau-cho-be-p143503334.html?spid=168778898,7,-30%,Đã bán 38,thoitrangmevabe
7,BALO HỌC SINH MR VUI 883 CHO BÉ GÁI VÀ BÉ TRAI LỚP 1-3,360.000₫,https://tiki.vn/balo-hoc-sinh-mr-vui-883-cho-be-gai-va-be-trai-lop-1-3-p196201709.html?spid=252565979,8,-25%,Đã bán 6,thoitrangmevabe
8,Áo giữ nhiệt 4LOVA dài tay cổ ba phân cho bé gái họa tiết hoa cúc - BG-AGN,69.000₫,https://tiki.vn/ao-giu-nhiet-4lova-dai-tay-co-ba-phan-cho-be-gai-hoa-tiet-hoa-cuc-bg-agn-p198344411.html?spid=198347804,9,-30%,Đã bán 8,thoitrangmevabe
9,"Vali nhựa kéo MILION vuông cho bé SIZE 18 - 3 sắc thái cảm xúc, ngộ nghĩnh, dễ thương,tiện dụng cho mỗi chuyến đi của bé",369.000₫,https://tiki.vn/vali-nhua-keo-milion-vuong-cho-be-size-18-3-sac-thai-cam-xuc-ngo-nghinh-de-thuong-tien-dung-cho-moi-chuyen-di-cua-be-p114696676.html?spid=114696727,10,-10%,Đã bán 40,thoitrangmevabe
